,AAA,BBB,CCC,DDD,EEE
20409,8949.17,1196.48,4986.83,9894.3,12116.14
20410,8947.72,1196.71,4987.34,9895.29,12116.68
20411,8946.94,1196.63,4987.2,9895.83,12115.25
20412,8947.4,1196.6,4987.09,9893.75,12113.63
20413,8948.76,1196.69,4986.51,9893.87,12114.19
20414,8948.77,1196.65,4987.44,9891.43,12114.41
20415,8949.93,1196.74,4986.97,9892.72,12114.52
20416,8950.54,1196.68,4986.67,9892.78,12116.45
20417,8950.42,1196.7,4985.98,9894.18,12115.03
20418,8950.47,1196.73,4985.39,9893.44,12114.48
20419,8949.62,1196.8,4985.68,9892.31,12114.59
20420,8947.93,1196.75,4985.58,9890.89,12115.29
20421,8947.17,1196.78,4984.7,9891.35,12115.71
20422,8946.47,1196.78,4984.7,9890.71,12115.28
20423,8944.92,1196.78,4984.57,9890.69,12116.48
20424,8946.45,1196.64,4984.52,9889.93,12116.21
20425,8945.69,1196.61,4984.98,9890.49,12116.11
20426,8944.81,1196.6,4985.6,9893.07,12114.21
20427,8945.8,1196.37,4985.29,9894.1,12115.42
20428,8944.61,1196.46,4985.06,9895.78,12116.86
20429,8944.9,1196.53,4984.36,9894.64,12119.02
20430,8945.35,1196.52,4984.13,9894.49,12120.56
20431,8945.47,1196.46,4984.45,9894.61,12119.05
20432,8943.98,1196.6,4984.84,9894.89,12120.6
20433,8944.83,1196.35,4985.21,9895.69,12121.72
20434,8944.89,1196.35,4984.57,9897.06,12120.84
20435,8944.06,1196.21,4985.36,9897.25,12120.42
20436,8943.97,1196.37,4985.65,9897.18,12121.33
20437,8943.59,1196.55,4986.76,9897.33,12120.92
20438,8942.42,1196.4,4986.41,9897.34,12120.73
20439,8942.63,1196.28,4986.48,9896.71,12119.95
20440,8942.31,1195.95,4986.69,9895.54,12120.89
20441,8941.81,1195.92,4985.77,9896.14,12118.86
20442,8940.4,1195.85,4985.89,9894.78,12120.86
20443,8941.92,1195.83,4985.91,9894.98,12121.31
20444,8942.45,1195.71,4986.87,9893.08,12120.99
20445,8940.83,1195.79,4986.54,9892.69,12120.24
20446,8939.17,1195.94,4986.35,9891.96,12118.4
20447,8937.71,1195.92,4986.19,9891.8,12117.8
20448,8937.84,1195.87,4987.04,9892.4,12117.41
20449,8938.63,1195.89,4986.58,9893.2,12114.83
20450,8938.38,1196.01,4987.07,9893.96,12112.89
20451,8937.15,1195.77,4987.21,9894.15,12111.71
20452,8938.49,1195.71,4988.3,9893.98,12112.52
20453,8938.54,1195.74,4987.5,9894.15,12112.19
20454,8938.57,1195.58,4988.11,9894.41,12111.21
20455,8939.39,1195.68,4988.15,9893.83,12110.58
20456,8939.86,1195.68,4988.57,9894.09,12108.89
20457,8941.37,1195.43,4988.42,9892.82,12109.96
20458,8941.63,1195.42,4988.5,9893.05,12109.36
20459,8940.8,1195.19,4987.94,9893.31,12110.21
20460,8941.09,1195.04,4987.96,9891.87,12109.22
20461,8941.58,1195.16,4988.39,9892.21,12110.25
20462,8941.38,1195.21,4988.58,9892.89,12109.01
20463,8941.44,1195.12,4988.44,9895.26,12109.7
20464,8941.83,1195.0,4989.04,9894.1,12108.44
20465,8942.97,1194.94,4988.57,9893.78,12107.91
20466,8941.53,1195.0,4989.12,9893.85,12107.44
20467,8941.59,1194.7,4989.4,9893.94,12106.75
20468,8940.72,1194.56,4989.75,9894.86,12106.4
20469,8940.76,1194.68,4990.28,9894.92,12107.77
20470,8940.65,1194.96,4989.4,9894.97,12105.27
20471,8940.96,1194.82,4988.66,9894.19,12104.98
20472,8942.8,1194.79,4988.94,9895.38,12105.3
20473,8944.44,1194.78,4988.25,9894.4,12105.45
20474,8945.71,1194.65,4988.62,9892.18,12103.77
20475,8945.54,1194.54,4989.17,9891.57,12106.15
20476,8945.61,1194.57,4989.39,9891.05,12104.14
20477,8945.47,1194.68,4989.29,9890.05,12103.16
20478,8945.1,1194.72,4989.73,9890.13,12101.99
20479,8944.19,1194.66,4989.15,9889.53,12101.73
20480,8942.83,1194.85,4989.22,9888.99,12105.1
20481,8942.91,1194.65,4989.18,9888.67,12105.22
20482,8942.66,1194.49,4988.4,9889.7,12108.06
20483,8942.74,1194.5,4988.83,9890.48,12107.81
20484,8943.23,1194.49,4988.2,9892.08,12110.04
20485,8943.2,1194.47,4987.99,9889.98,12110.46
20486,8940.06,1194.71,4988.83,9889.05,12109.7
20487,8939.89,1194.6,4989.34,9889.49,12110.91
20488,8939.93,1194.79,4988.88,9889.94,12109.37
20489,8939.32,1194.96,4988.66,9889.68,12109.7
20490,8939.3,1194.99,4988.58,9890.82,12112.05
20491,8939.23,1194.93,4988.52,9890.85,12110.19
20492,8938.95,1194.87,4988.89,9890.86,12111.85
20493,8940.97,1194.85,4988.77,9890.48,12111.57
20494,8942.1,1194.95,4989.17,9889.27,12111.02
20495,8943.01,1195.1,4989.93,9888.81,12111.48
20496,8943.88,1194.99,4990.14,9887.73,12111.86
20497,8945.19,1195.3,4989.59,9885.71,12110.42
20498,8945.22,1195.21,4989.04,9886.34,12108.44
20499,8946.74,1195.28,4989.27,9883.72,12110.97
20500,8946.98,1195.1,4989.1,9882.78,12113.34
20501,8946.93,1195.13,4989.21,9882.86,12114.6
20502,8947.93,1195.16,4989.53,9881.24,12114.6
20503,8947.5,1195.3,4990.15,9881.99,12114.6
20504,8948.0,1195.27,4990.43,9880.86,12114.33
20505,8948.26,1195.33,4990.52,9879.8,12114.47
20506,8949.28,1195.19,4990.05,9877.87,12112.18
20507,8948.46,1195.01,4991.28,9877.86,12113.08
20508,8948.36,1195.11,4992.65,9878.13,12111.16
20509,8948.33,1195.31,4991.85,9877.62,12111.44
20510,8946.92,1195.1,4991.73,9879.81,12111.49
20511,8945.91,1194.95,4991.37,9880.62,12111.41
20512,8943.93,1195.02,4991.36,9880.18,12110.51
20513,8944.74,1195.15,4992.1,9881.16,12113.76
20514,8945.55,1195.02,4991.84,9881.57,12114.38
20515,8945.29,1195.02,4991.63,9882.98,12114.0
20516,8943.94,1194.85,4990.72,9881.59,12112.55
20517,8942.71,1194.57,4990.07,9879.24,12111.73
20518,8943.45,1194.7,4989.75,9878.04,12113.5
20519,8942.22,1194.98,4989.7,9878.33,12113.23
20520,8942.75,1195.09,4990.08,9877.05,12113.49
20521,8943.26,1194.81,4990.37,9876.41,12113.03
20522,8942.33,1194.76,4990.42,9875.74,12112.8
20523,8942.25,1194.86,4990.5,9876.41,12114.61
20524,8942.26,1194.99,4990.29,9875.07,12114.89
20525,8942.15,1194.93,4989.82,9873.5,12114.63
20526,8941.77,1194.82,4989.95,9872.54,12114.84
20527,8941.42,1194.93,4989.66,9872.79,12114.89
20528,8941.62,1195.03,4990.0,9871.2,12113.78
20529,8942.7,1195.16,4989.93,9871.68,12114.44
20530,8941.79,1195.37,4990.7,9869.33,12113.73
20531,8941.43,1195.32,4990.87,9868.96,12114.57
20532,8940.75,1195.32,4991.16,9869.57,12117.54
20533,8941.57,1195.38,4991.35,9869.01,12118.68
20534,8941.05,1195.6,4992.0,9869.78,12115.84
20535,8940.86,1195.5,4992.26,9870.65,12114.25
20536,8940.99,1195.4,4991.78,9868.71,12114.37
20537,8942.47,1195.5,4992.12,9868.17,12114.27
20538,8940.88,1195.59,4992.46,9867.35,12114.98
20539,8941.03,1195.51,4993.35,9865.04,12114.78
20540,8940.65,1195.51,4993.39,9865.84,12115.82
20541,8940.81,1195.3,4992.89,9867.02,12116.28
20542,8941.29,1195.18,4993.2,9865.82,12117.22
20543,8943.49,1195.28,4993.7,9864.58,12118.32
20544,8944.25,1195.34,4993.67,9865.38,12116.9
20545,8943.14,1195.21,4993.39,9866.04,12118.17
20546,8944.11,1195.22,4993.29,9865.6,12118.48
20547,8945.19,1195.16,4992.66,9865.78,12118.69
20548,8945.63,1195.2,4992.45,9865.87,12120.09
20549,8945.54,1195.2,4992.61,9867.62,12122.12
20550,8944.6,1195.25,4992.77,9866.74,12122.45
20551,8945.21,1195.15,4992.87,9867.36,12122.88
20552,8943.58,1194.99,4993.46,9866.37,12122.92
20553,8943.61,1194.95,4993.12,9866.87,12121.46
20554,8944.15,1194.92,4993.73,9866.98,12121.04
20555,8943.55,1195.03,4994.37,9867.02,12120.12
20556,8943.53,1195.0,4994.61,9866.89,12118.72
20557,8945.11,1194.92,4993.79,9866.13,12119.43
20558,8945.76,1194.68,4994.13,9865.0,12118.31
20559,8945.06,1194.53,4994.21,9864.0,12118.49
20560,8945.72,1194.39,4994.84,9864.01,12117.9
20561,8946.38,1194.31,4994.32,9864.18,12116.13
20562,8946.71,1194.29,4995.22,9865.38,12115.28
20563,8946.39,1194.07,4995.42,9863.14,12116.05
20564,8945.96,1194.48,4995.22,9862.75,12115.55
20565,8945.65,1194.45,4996.23,9861.15,12113.96
20566,8945.21,1194.34,4995.85,9861.35,12117.49
20567,8945.07,1194.5,4996.34,9859.86,12118.11
20568,8943.88,1194.52,4996.65,9859.9,12119.11
20569,8943.39,1194.42,4996.48,9859.91,12119.48
20570,8942.83,1194.48,4996.13,9860.0,12121.18
20571,8942.55,1194.46,4995.49,9861.87,12124.24
20572,8942.03,1194.31,4994.74,9862.95,12122.16
20573,8941.64,1194.39,4994.24,9864.43,12123.59
20574,8941.57,1194.44,4994.2,9862.86,12122.4
20575,8942.45,1194.28,4994.23,9863.11,12121.08
20576,8942.96,1194.18,4993.91,9865.26,12121.07
20577,8942.39,1194.3,4994.15,9863.58,12120.04
20578,8942.53,1194.39,4994.15,9865.33,12118.65
20579,8943.73,1194.36,4993.82,9864.79,12118.76
20580,8944.89,1194.33,4993.29,9862.83,12117.07
20581,8945.25,1194.5,4993.54,9862.14,12114.93
20582,8945.23,1194.58,4994.05,9863.13,12115.29
20583,8945.59,1194.67,4993.46,9865.55,12113.99
20584,8948.18,1194.7,4993.94,9867.78,12113.39
20585,8946.7,1194.67,4994.08,9866.81,12115.0
20586,8949.29,1194.65,4993.74,9867.53,12113.96
20587,8948.35,1194.56,4992.52,9864.29,12112.1
20588,8946.54,1194.54,4992.58,9864.54,12111.51
20589,8946.75,1194.4,4992.91,9865.7,12110.65
20590,8947.85,1194.35,4992.93,9866.02,12111.51
20591,8946.5,1194.35,4992.6,9866.73,12113.84
20592,8945.95,1194.21,4993.01,9866.62,12115.0
20593,8946.69,1194.15,4992.92,9866.92,12116.71
20594,8947.95,1194.26,4993.12,9867.11,12115.66
20595,8948.67,1194.31,4993.3,9867.5,12114.01
20596,8949.55,1194.25,4993.38,9866.55,12113.44
20597,8948.75,1194.32,4993.57,9867.42,12113.01
20598,8947.89,1194.35,4993.5,9866.62,12113.43
20599,8947.58,1194.33,4992.88,9866.69,12114.4
20600,8948.86,1194.4,4993.39,9866.16,12114.8
20601,8948.48,1194.29,4992.78,9866.78,12112.98
20602,8947.55,1194.29,4992.53,9866.43,12112.51
20603,8949.04,1194.15,4992.21,9866.07,12109.92
20604,8949.24,1194.17,4990.97,9865.66,12109.33
20605,8948.57,1193.97,4990.3,9867.51,12109.06
20606,8948.44,1193.9,4990.35,9869.06,12108.08
20607,8947.32,1193.7,4990.96,9868.9,12108.23
20608,8947.28,1193.65,4990.95,9868.59,12107.94
20609,8947.8,1193.56,4991.02,9867.56,12108.32
20610,8949.1,1193.71,4991.54,9868.86,12106.97
20611,8949.23,1193.55,4992.26,9868.84,12107.58
20612,8950.0,1193.56,4992.33,9868.88,12107.69
20613,8950.6,1193.61,4992.08,9867.02,12108.51
20614,8950.46,1193.67,4992.58,9866.58,12107.32
20615,8949.8,1193.45,4993.07,9867.19,12107.13
20616,8949.61,1193.44,4993.56,9866.08,12107.43
20617,8950.32,1193.41,4994.12,9864.96,12106.32
20618,8950.79,1193.49,4993.98,9864.46,12107.39
20619,8951.53,1193.65,4994.52,9864.4,12106.96
20620,8950.17,1193.72,4994.64,9866.0,12107.84
20621,8949.74,1193.69,4995.41,9866.41,12110.63
20622,8949.56,1193.77,4994.19,9866.92,12110.53
20623,8949.17,1193.78,4994.84,9867.72,12110.43
20624,8950.01,1193.81,4994.03,9867.97,12112.43
20625,8950.68,1193.66,4994.14,9867.37,12114.07
20626,8950.87,1193.85,4993.85,9869.96,12113.97
20627,8950.15,1193.71,4993.39,9870.28,12114.04
20628,8950.27,1193.41,4994.1,9869.84,12115.34
20629,8950.77,1193.37,4994.29,9870.11,12115.13
20630,8949.16,1193.71,4994.29,9869.03,12115.14
20631,8949.36,1193.57,4995.14,9870.56,12114.58
20632,8948.84,1193.61,4994.2,9868.47,12114.7
20633,8947.38,1193.71,4993.71,9866.75,12116.88
20634,8947.09,1193.67,4993.84,9866.03,12114.69
20635,8946.61,1193.56,4993.21,9866.99,12111.1
20636,8948.15,1193.41,4993.98,9868.09,12110.68
20637,8947.45,1193.42,4995.23,9868.47,12111.14
20638,8948.41,1193.37,4994.97,9868.57,12111.79
20639,8947.57,1193.55,4994.11,9868.9,12112.1
20640,8949.35,1193.51,4994.6,9869.0,12113.56
20641,8947.92,1193.37,4995.29,9868.45,12111.9
20642,8947.28,1193.25,4995.02,9868.15,12111.93
20643,8948.88,1192.99,4994.5,9867.96,12111.66
20644,8948.86,1192.84,4994.21,9868.13,12112.2
20645,8947.71,1192.82,4994.59,9867.39,12112.24
20646,8947.33,1192.7,4995.51,9866.93,12113.0
20647,8946.4,1192.67,4995.36,9867.95,12114.16
20648,8945.79,1192.61,4995.0,9867.77,12112.75
20649,8945.21,1192.55,4994.68,9868.13,12113.92
20650,8946.25,1192.51,4994.38,9867.76,12113.77
20651,8946.17,1192.15,4994.05,9868.24,12114.81
20652,8945.41,1192.22,4993.31,9868.25,12112.85
20653,8946.43,1192.31,4994.03,9867.49,12111.7
20654,8946.54,1192.37,4993.98,9866.21,12112.65
20655,8947.98,1192.28,4994.34,9867.25,12111.19
20656,8948.4,1192.18,4994.42,9868.66,12111.84
20657,8949.13,1192.15,4994.28,9868.63,12111.6
20658,8948.76,1192.21,4994.15,9869.91,12112.43
20659,8947.12,1192.28,4994.35,9870.45,12114.27
20660,8947.16,1192.08,4993.53,9872.95,12116.34
20661,8946.22,1192.15,4992.44,9872.42,12115.84
20662,8946.38,1192.03,4991.54,9872.69,12116.0
20663,8945.17,1192.04,4991.82,9873.26,12115.46
20664,8943.98,1191.99,4991.19,9873.7,12116.0
20665,8945.63,1191.95,4990.57,9875.55,12117.38
20666,8945.09,1192.08,4990.31,9876.64,12118.63
20667,8945.55,1192.04,4990.84,9877.0,12119.93
20668,8947.39,1192.01,4990.85,9878.47,12116.95
20669,8948.2,1192.02,4990.92,9879.17,12114.66
20670,8948.71,1192.04,4990.18,9878.45,12116.64
20671,8946.83,1192.0,4990.46,9877.13,12117.99
20672,8945.98,1192.0,4990.37,9876.76,12119.06
20673,8946.92,1192.21,4990.63,9875.72,12118.57
20674,8947.81,1191.97,4991.02,9875.22,12116.99
20675,8947.22,1192.04,4990.57,9875.42,12116.7
20676,8947.46,1192.07,4990.8,9873.34,12117.6
20677,8945.64,1192.02,4991.07,9874.31,12118.61
20678,8946.7,1191.69,4991.17,9874.33,12118.65
20679,8946.99,1191.63,4992.16,9873.81,12119.34
20680,8947.3,1191.84,4993.75,9875.55,12118.06
20681,8947.49,1191.98,4993.43,9874.99,12116.33
20682,8947.77,1191.92,4993.83,9874.83,12114.44
20683,8948.52,1191.86,4994.16,9874.8,12116.51
20684,8947.79,1191.84,4994.7,9874.39,12115.63
20685,8948.63,1191.69,4994.44,9875.24,12116.75
20686,8948.81,1191.91,4995.26,9876.47,12115.92
20687,8947.99,1192.0,4996.1,9876.64,12115.61
20688,8949.04,1191.7,4996.69,9876.9,12115.39
20689,8947.84,1191.67,4996.92,9878.23,12115.16
20690,8948.62,1191.72,4996.89,9877.79,12115.47
20691,8948.68,1191.85,4996.83,9880.17,12115.31
20692,8949.04,1191.71,4997.22,9880.49,12115.29
20693,8948.5,1191.63,4996.76,9880.21,12115.77
20694,8948.98,1191.65,4996.01,9877.02,12114.99
20695,8950.73,1191.78,4995.77,9875.37,12115.75
20696,8949.14,1191.92,4996.22,9874.74,12116.47
20697,8949.31,1191.86,4995.38,9877.12,12116.67
20698,8949.82,1191.83,4996.11,9876.64,12116.15
20699,8949.29,1191.88,4995.2,9878.53,12116.76
20700,8950.22,1192.03,4995.34,9877.06,12115.39
20701,8949.64,1192.15,4994.53,9876.8,12114.69
20702,8950.04,1192.0,4995.13,9875.79,12114.05
20703,8949.49,1192.16,4994.72,9874.73,12114.2
20704,8949.48,1192.41,4994.77,9874.94,12113.09
20705,8949.66,1192.33,4994.8,9875.61,12112.61
20706,8950.5,1192.29,4993.94,9875.14,12114.19
20707,8952.52,1192.22,4994.41,9874.41,12113.5
20708,8951.19,1192.27,4994.81,9875.49,12112.77
20709,8951.08,1192.17,4995.09,9875.21,12114.2
20710,8952.97,1192.2,4995.58,9875.51,12113.77
20711,8955.54,1192.22,4996.91,9876.72,12112.16
20712,8954.61,1192.45,4996.69,9876.47,12113.55
20713,8955.69,1192.55,4997.0,9876.31,12116.17
20714,8953.94,1192.47,4996.95,9875.94,12116.7
20715,8953.99,1192.57,4996.93,9876.67,12117.5
20716,8955.27,1192.47,4997.1,9876.11,12117.23
20717,8953.27,1192.58,4996.36,9879.99,12116.87
20718,8951.45,1192.51,4995.93,9878.66,12117.6
20719,8952.56,1192.53,4996.21,9878.92,12117.65
20720,8952.62,1192.89,4995.6,9877.75,12118.14
20721,8952.12,1193.19,4994.8,9877.54,12118.41
20722,8951.94,1193.33,4995.33,9877.17,12117.59
20723,8951.48,1193.5,4995.61,9876.09,12118.05
20724,8951.87,1193.58,4995.33,9876.12,12116.85
20725,8951.35,1193.64,4995.39,9875.32,12119.03
20726,8951.74,1193.63,4996.2,9875.21,12117.38
20727,8950.32,1193.8,4995.66,9874.65,12117.46
20728,8948.71,1193.58,4995.81,9875.52,12115.65
20729,8947.69,1193.7,4996.94,9875.33,12118.09
20730,8946.03,1193.88,4996.38,9875.77,12119.83
20731,8945.24,1193.68,4996.85,9875.55,12121.26
20732,8944.71,1193.68,4997.03,9874.58,12119.17
20733,8943.77,1193.65,4997.04,9874.59,12119.78
20734,8942.68,1193.5,4996.99,9874.75,12121.48
20735,8942.73,1193.43,4996.24,9873.58,12121.47
20736,8941.85,1193.37,4996.08,9873.62,12121.68
20737,8940.12,1193.38,4996.22,9873.71,12119.99
20738,8939.72,1193.66,4996.64,9872.39,12119.62
20739,8939.82,1193.69,4996.07,9871.84,12119.41
20740,8938.96,1193.85,4996.73,9871.48,12119.26
20741,8937.88,1193.82,4997.61,9872.53,12117.87
20742,8936.1,1193.84,4998.03,9872.93,12118.83
20743,8936.35,1193.86,4997.18,9871.68,12118.32
20744,8936.32,1193.78,4997.53,9871.93,12117.23
20745,8935.64,1193.71,4997.46,9872.19,12118.73
20746,8935.33,1193.58,4997.77,9871.72,12116.98
20747,8935.75,1193.61,4997.95,9871.76,12115.04
20748,8935.16,1193.51,4997.87,9873.03,12115.63
20749,8934.31,1193.76,4998.41,9875.0,12117.07
20750,8934.93,1193.73,4998.86,9876.15,12117.43
20751,8935.55,1193.67,4999.68,9877.81,12119.66
20752,8935.5,1193.52,5000.48,9878.17,12118.1
20753,8935.99,1193.66,4999.89,9879.61,12118.74
20754,8936.9,1193.49,5000.41,9881.19,12119.22
20755,8935.33,1193.52,5001.64,9882.13,12121.74
20756,8934.56,1193.72,5002.18,9882.24,12122.49
20757,8936.78,1193.59,5001.96,9881.74,12123.34
20758,8936.35,1193.41,5001.95,9882.31,12122.02
20759,8937.85,1193.32,5001.26,9882.27,12120.82
20760,8939.18,1193.4,5001.75,9882.0,12119.78
20761,8939.35,1193.26,5001.69,9881.82,12119.34
20762,8939.43,1192.87,5001.14,9882.1,12117.77
20763,8939.92,1192.86,5000.75,9882.79,12117.17
20764,8940.68,1192.85,5000.3,9885.86,12119.39
20765,8939.29,1192.84,4999.4,9885.86,12120.09
20766,8939.39,1193.05,4999.49,9885.94,12120.63
20767,8940.08,1193.13,4999.57,9885.46,12120.06
20768,8938.89,1193.29,4999.35,9883.69,12120.82
20769,8939.5,1193.48,5000.15,9884.58,12121.06
20770,8940.57,1193.42,5000.71,9886.39,12120.15
20771,8939.05,1193.43,5000.72,9885.95,12118.4
20772,8939.76,1193.31,5000.19,9886.01,12117.12
20773,8940.6,1193.33,4999.83,9886.09,12116.88
20774,8939.91,1193.36,5000.16,9885.7,12115.86
20775,8940.77,1193.27,4999.67,9885.78,12114.51
20776,8939.71,1193.38,4999.27,9885.28,12115.56
20777,8940.26,1193.65,4999.92,9884.29,12114.99
20778,8940.33,1193.59,4999.38,9883.76,12116.87
20779,8941.54,1193.34,4999.84,9883.17,12117.54
20780,8941.91,1193.41,4999.71,9883.49,12117.01
20781,8942.61,1193.35,4999.65,9884.02,12119.55
20782,8942.6,1193.21,4999.7,9884.58,12119.9
20783,8940.89,1192.86,4998.79,9884.57,12119.41
20784,8939.97,1192.78,4999.24,9884.7,12117.86
20785,8938.3,1192.74,4999.44,9884.01,12117.28
20786,8937.88,1192.94,4999.06,9883.13,12117.78
20787,8937.43,1192.69,4999.03,9882.77,12117.96
20788,8936.81,1192.41,4999.01,9881.96,12117.78
20789,8936.35,1192.49,4999.26,9880.67,12117.52
20790,8936.71,1192.37,4999.35,9879.75,12116.07
20791,8935.7,1192.32,5000.13,9879.14,12114.93
20792,8935.39,1192.28,5001.11,9879.76,12114.22
20793,8935.96,1192.45,5000.94,9879.36,12115.27
20794,8937.19,1192.48,5000.13,9879.44,12114.03
20795,8937.71,1192.41,5000.72,9881.05,12116.85
20796,8936.52,1192.36,5001.48,9879.66,12118.03
20797,8936.84,1192.53,5001.6,9879.19,12119.7
20798,8935.72,1192.46,5001.5,9880.27,12119.67
20799,8935.09,1192.67,5001.73,9879.25,12121.27
20800,8935.79,1192.7,5001.53,9880.23,12121.76
20801,8936.72,1192.81,5001.84,9879.69,12120.4
20802,8938.23,1192.79,5002.36,9880.14,12119.29
20803,8937.9,1192.79,5002.68,9881.85,12119.9
20804,8939.04,1192.98,5002.68,9882.29,12116.73
20805,8940.96,1193.04,5002.16,9882.12,12117.6
20806,8940.48,1193.13,5002.44,9883.43,12118.05
20807,8940.27,1193.22,5002.19,9882.53,12119.15
20808,8940.17,1193.38,5002.4,9882.02,12118.67
20809,8941.02,1193.49,5002.05,9881.51,12117.03
20810,8941.65,1193.61,5001.33,9881.95,12118.25
20811,8940.34,1193.83,5001.86,9882.73,12118.3
20812,8940.49,1193.66,5002.17,9882.32,12117.43
20813,8939.55,1193.83,5002.38,9882.56,12117.79
20814,8939.74,1194.04,5001.14,9879.47,12117.79
20815,8939.6,1193.88,5001.8,9880.36,12117.69
20816,8940.07,1194.06,5001.83,9880.19,12116.11
20817,8939.64,1193.92,5001.39,9880.15,12116.67
20818,8939.82,1193.99,5001.98,9880.97,12117.22
20819,8940.67,1194.12,5001.6,9881.73,12115.51
20820,8941.38,1194.14,5000.9,9883.06,12116.89
20821,8942.53,1194.09,4999.64,9883.91,12117.12
20822,8942.74,1194.18,4999.84,9883.45,12117.13
20823,8942.8,1194.1,5000.93,9881.42,12114.93
20824,8941.44,1194.14,5000.63,9882.03,12113.35
20825,8942.32,1194.35,5000.2,9881.29,12114.82
20826,8941.32,1194.57,5000.44,9882.04,12116.54
20827,8941.42,1194.51,5000.96,9881.81,12117.24
20828,8942.4,1194.56,5001.16,9882.69,12116.8
20829,8943.06,1194.63,5001.58,9882.92,12120.05
20830,8943.15,1194.41,5001.58,9882.17,12121.21
20831,8942.95,1194.38,5001.29,9882.45,12118.59
20832,8943.07,1194.12,5001.35,9883.54,12119.29
20833,8941.42,1194.33,5000.64,9881.78,12121.08
20834,8942.88,1194.25,5001.19,9881.74,12120.13
20835,8942.6,1194.17,5001.23,9881.34,12120.17
20836,8942.42,1194.0,5001.82,9880.96,12120.92
20837,8942.38,1194.06,5001.9,9881.67,12119.99
20838,8942.11,1194.09,5001.72,9883.19,12119.69
20839,8940.84,1193.92,5001.04,9882.73,12120.63
20840,8939.57,1193.87,5001.19,9883.12,12118.18
20841,8940.99,1193.82,5001.32,9882.22,12118.42
20842,8941.04,1193.51,5001.34,9880.79,12119.78
20843,8940.17,1193.51,5001.85,9881.52,12120.88
20844,8939.78,1193.51,5002.56,9879.24,12121.03
20845,8941.07,1193.56,5002.19,9878.85,12121.5
20846,8942.22,1193.6,5002.28,9879.83,12120.86
20847,8941.58,1193.3,5001.9,9878.88,12121.22
20848,8941.05,1193.32,5000.92,9877.51,12121.23
20849,8939.39,1193.26,5001.67,9877.29,12122.19
20850,8939.93,1193.12,5001.85,9877.73,12121.72
20851,8940.71,1193.19,5002.29,9878.95,12120.09
20852,8941.05,1193.38,5002.61,9878.68,12121.09
20853,8939.94,1193.36,5002.7,9878.75,12121.42
20854,8938.19,1193.27,5003.18,9878.05,12123.74
20855,8937.01,1193.27,5003.86,9876.88,12123.11
20856,8936.16,1193.24,5004.02,9876.81,12121.94
20857,8935.35,1193.02,5003.76,9877.35,12122.49
